SYMB,DATE,SMA
APD,2003-06-26,28.081
APD,2003-06-27,28.0058
APD,2003-06-30,27.9421
APD,2003-07-01,27.8945
APD,2003-07-02,27.8404
APD,2003-07-03,27.7876
APD,2003-07-07,27.7609
APD,2003-07-08,27.7777
APD,2003-07-09,27.7745
APD,2003-07-10,27.7744
APD,2003-07-11,27.757
APD,2003-07-14,27.7364
APD,2003-07-15,27.6836
APD,2003-07-16,27.6028
APD,2003-07-17,27.601
APD,2003-07-18,27.6686
APD,2003-07-21,27.7525
APD,2003-07-22,27.8772
APD,2003-07-23,27.9916
APD,2003-07-24,28.1371
APD,2003-07-25,28.3143
APD,2003-07-28,28.4753
APD,2003-07-29,28.6334
APD,2003-07-30,28.7845
APD,2003-07-31,28.9322
APD,2003-08-01,29.0827
APD,2003-08-04,29.1977
APD,2003-08-05,29.2751
APD,2003-08-06,29.3752
APD,2003-08-07,29.4873
APD,2003-08-08,29.6232
APD,2003-08-11,29.7683
APD,2003-08-12,29.9263
APD,2003-08-13,30.0827
APD,2003-08-14,30.2348
APD,2003-08-15,30.3257
APD,2003-08-18,30.4021
